,id,name,jersey,last_name,first_name,abbr_name,preferred_name,birth_date,weight,height,position,age,birth_place,high_school,college,college_conf,rookie_year,status,sr_id,name_suffix,draft.year,draft.round,draft.number,draft.team.id,draft.team.name,draft.team.market,draft.team.alias,draft.team.sr_id,season->id,season->summary
4,990a689e-200b-4cda-85db-85d6c3af911c,Alex Collins,41,Collins,Alex,A.Collins,Alex,1994-08-26,210.0,70,RB,27.0,"Fort Lauderdale, FL, USA",South Plantation (FL),Arkansas,Southeastern Conference,2016,played,sr:player:988641,,2016.0,5.0,171.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seahawks,Seattle,SEA,sr:competitor:4430,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
5,5670f3dd-822d-4d13-a6c9-f981354441fc,Darrell Taylor,52,Taylor,Darrell,D.Taylor,Darrell,1997-03-24,267.0,76,DE,24.0,"Hopewell, VA, USA",Hopewell (VA),Tennessee,Southeastern Conference,2020,played,sr:player:2040223,,2020.0,2.0,48.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seahawks,Seattle,SEA,sr:competitor:4430,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
6,17664e93-8236-4eb0-9505-4e71f43b5a7d,D.J. Reed,02,Reed,D.J.,D.Reed,D.J.,1996-11-11,193.0,69,CB,24.0,"Bakersfield, CA, USA",Independence (CA),Kansas State,Big Twelve Conference,2018,started,sr:player:1225400,,2018.0,5.0,142.0,f0e724b0-4cbf-495a-be47-013907608da9,49ers,San Francisco,SF,sr:competitor:4389,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
7,0589b224-bfc7-47a5-b89d-ff58ef2dcf21,Tre Brown,22,Brown,Tre,T.Brown,,1997-09-24,186.0,70,CB,24.0,"Tulsa, OK, USA",Union (OK),Oklahoma,,2021,dnp,sr:player:2198172,,2021.0,4.0,137.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seahawks,Seattle,SEA,sr:competitor:4430,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
8,8092ffd3-3f39-43eb-a602-b14fff77d413,Quandre Diggs,06,Diggs,Quandre,Q.Diggs,Quandre,1993-01-22,197.0,69,FS,28.0,"Angleton, TX, USA",Angleton (TX),Texas,Big Twelve Conference,2015,started,sr:player:835115,,2015.0,6.0,200.0,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,Detroit,DET,sr:competitor:4419,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
9,83ffd861-ffb0-4560-a79c-52acd2b6cb1e,Kyle Fuller,61,Fuller,Kyle,K.Fuller,Kyle,1994-03-04,320.0,77,OL,27.0,"Duncanville, TX, USA",Wylie (TX),Baylor,Big Twelve Conference,2017,started,sr:player:1130151,,2017.0,7.0,243.0,82d2d380-3834-4938-835f-aec541e5ece7,Texans,Houston,HOU,sr:competitor:4324,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
10,9912fa7a-040d-40cf-99b5-0a7a28e0ba1a,Rasheem Green,94,Green,Rasheem,R.Green,Rasheem,1997-05-15,279.0,76,DE,24.0,"Los Angeles, CA, USA",Junipero Serra (CA),Southern California,Pacific Twelve Conference,2018,started,sr:player:1187678,,2018.0,3.0,79.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seahawks,Seattle,SEA,sr:competitor:4430,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
11,475aa381-25d7-4d6e-a6ce-bc7601f4b034,Damien Lewis,68,Lewis,Damien,D.Lewis,Damien,1997-03-21,327.0,74,G,24.0,"Canton, MS, USA",Canton (MS),LSU,Southeastern Conference,2020,started,sr:player:2040041,,2020.0,3.0,69.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seahawks,Seattle,SEA,sr:competitor:4430,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
12,1a1830c2-9717-4af0-82f0-7d7b254764f1,Gabe Jackson,66,Jackson,Gabe,G.Jackson,Gabe,1991-07-12,335.0,75,G,30.0,"Liberty, MS, USA",Amite County (MS),Mississippi State,Southeastern Conference,2014,started,sr:player:830545,,2014.0,3.0,81.0,7d4fcc64-9cb5-4d1b-8e75-8a906d1e1576,Raiders,Las Vegas,LV,sr:competitor:4390,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
13,e79d8a12-4ec0-46d3-ae42-384f16deebed,Carlos Dunlap II,08,Dunlap,Carlos,C.Dunlap,Carlos,1989-02-28,285.0,78,DE,32.0,"North Charleston, SC, USA",Fort Dorchester (SC),Florida,Southeastern Conference,2010,played,sr:player:828889,II,2010.0,2.0,54.0,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Bengals,Cincinnati,CIN,sr:competitor:4416,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
14,2b119688-83b5-4d19-acbf-fa2087035fae,Rashaad Penny,20,Penny,Rashaad,R.Penny,Rashaad,1996-02-02,220.0,71,RB,25.0,"Norwalk, CA, USA",Norwalk (CA),San Diego State,Mountain West Conference,2018,deactivated,sr:player:1183382,,2018.0,1.0,27.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seahawks,Seattle,SEA,sr:competitor:4430,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
15,eeb9e3f4-e378-44ca-94b6-a724011ad710,Nick Bellore,44,Bellore,Nick,N.Bellore,Nick,1989-05-12,250.0,73,FB,32.0,"St. Paul, MN, USA",Whitefish Bay (WI),Central Michigan,Mid-American Conference,2011,played,sr:player:828461,,,,,,,,,,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
16,e03782ac-0d49-49cf-92f9-50997132f3f4,Jarrod Hewitt,62,Hewitt,Jarrod,J.Hewitt,,1997-11-03,290.0,73,DT,23.0,"Venice, FL, USA",Venice (FL),Virginia Tech,,2021,dnp,sr:player:2198802,,,,,,,,,,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
17,45bf5c4d-8583-4ecb-a836-58b6f9d85ecc,Pier-Olivier Lestage,62,Lestage,Pier-Olivier,P.Lestage,,1997-08-04,312.0,75,OG,24.0,"Saint-Eustache, QC, CAN",,Montreal (CAN),,2021,dnp,sr:player:2198812,,,,,,,,,,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
18,dffa69ad-331e-4f09-ae38-40a5a4406be6,Tyler Lockett,16,Lockett,Tyler,T.Lockett,Tyler,1992-09-28,182.0,70,WR,28.0,"Tulsa, OK, USA",Booker T. Washington (OK),Kansas State,Big Twelve Conference,2015,started,sr:player:834657,,2015.0,3.0,69.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seahawks,Seattle,SEA,sr:competitor:4430,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
19,d1ae3222-8892-49bc-bb3e-0bcd7c74522e,Michael Dickson,04,Dickson,Michael,M.Dickson,Michael,1996-01-04,208.0,74,P,25.0,"Sydney,, AUS",Kirrawee (AUS),Texas,Big Twelve Conference,2018,played,sr:player:1222324,,2018.0,5.0,149.0,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seahawks,Seattle,SEA,sr:competitor:4430,7d06369a-382a-448a-b295-6da9eab53245,"{'season': {'id': '06275f0f-08ff-4787-91fc-5c30464ccfd9', 'year': 2021, 'type': 'REG', 'name': 'REG'}, 'week': {'id': 'fd8c3b59-ff5b-4cfe-90b8-443d105e626b', 'sequence': 3, 'title': '3'}, 'venue': {'id': 'f5ff00d4-1ed8-4918-bf73-13d66d510f98', 'name': 'U.S. Bank Stadium', 'city': 'Minneapolis', 'state': 'MN', 'country': 'USA', 'zip': '55415', 'address': '900 S 5th Street', 'capacity': 66655, 'surface': 'artificial', 'roof_type': 'dome', 'sr_id': 'sr:venue:18423', 'location': {'lat': '44.973686', 'lng': '-93.257458'}}, 'home': {'id': '33405046-04ee-4058-a950-d606f8c30852', 'name': 'Vikings', 'market': 'Minnesota', 'alias': 'MIN', 'sr_id': 'sr:competitor:4423', 'used_timeouts': 0, 'remaining_timeouts': 3, 'points': 30, 'record': {'wins': 1, 'losses': 3, 'ties': 0}}, 'away': {'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430', 'used_timeouts': 3, 'remaining_timeouts': 0, 'points': 17, 'record': {'wins': 2, 'losses': 2, 'ties': 0}}}"
